N,P,K,temperature,humidity,ph,rainfall,label
30,24,44,30.17206089209776,75.10306854223825,5.823004986729906,591.021709979421,arachide_florida
34,26,31,29.42651612380086,63.67311753720846,7.366016693295817,576.7772818763622,arachide_florida
31,24,32,33.11779734728377,75.32852716481327,6.154371853881585,909.3305561851903,arachide_florida
28,31,50,32.74985543621338,74.94034339989307,6.262600337254922,661.7082529268082,arachide_florida
37,32,30,34.873624425664275,57.245801508336264,6.693379175743894,873.9112702908183,arachide_florida
48,38,47,29.270438836316348,58.488637497302584,6.84922095815164,617.2373612352873,arachide_florida
36,19,27,26.672178278545182,74.81749749663614,5.9047467599063825,585.8606845153388,arachide_florida
24,31,32,30.50517949153496,66.80145769069071,5.682156864823865,670.6220444592905,arachide_florida
44,25,45,31.443167559140644,72.79750401279597,7.202335443815891,937.3247978632983,arachide_florida
41,23,25,26.577822231296732,61.33590171794573,7.151302023634948,722.70512243303,arachide_florida
44,21,34,28.373697358599948,69.74137433033818,5.7074874835923595,785.8714760099676,arachide_florida
46,20,31,25.69915915930375,57.31279213765027,6.025390431559439,941.9482084129161,arachide_florida
42,16,44,33.263432861567324,73.9221368034377,5.6849108006779305,649.8422152984419,arachide_florida
43,19,40,34.9794277438844,73.84559240598783,7.465605190932425,689.243416440034,arachide_florida
45,17,29,29.97583812336061,76.4363257424179,6.361639147025972,659.6562948381785,arachide_florida
36,26,49,34.30618118527951,69.22111144894319,6.987593618386013,1138.695961933729,arachide_florida
49,26,25,32.89377216828084,56.17215348943934,6.907591746083469,686.4574767268541,arachide_florida
38,34,57,31.664755900762415,78.45142822875594,6.522854950593067,1120.438205942722,arachide_florida
26,22,56,30.525726094899774,74.16551688566656,7.23586243563965,534.1372648472145,arachide_florida
48,32,31,26.16541885465358,75.57078819823559,6.89492601765462,1071.8296349365507,arachide_florida
22,27,34,31.949194751456332,60.87810022330546,6.760212066919354,1147.3537878624813,arachide_florida
24,38,42,34.05404319856963,77.76233568212402,5.563526470679158,570.1496102463886,arachide_florida
35,33,42,27.505963346198232,55.18006724088894,6.309006878398158,1123.0106586265747,arachide_florida
38,39,34,34.48844855163463,55.43984865505695,6.198442949300265,781.8388122314125,arachide_florida
40,24,51,28.93725906686573,55.694399568315404,5.948587103728495,999.4579846571332,arachide_florida
49,32,53,26.054801079395645,55.682771571957566,6.635791148252494,976.2830881662767,arachide_florida
25,29,49,27.781154193351526,52.568531701938504,6.4602390810779795,576.8286241316533,arachide_florida
36,26,58,30.98866702640555,57.79115968248205,6.947665137684965,978.02661279979,arachide_florida
26,35,39,32.64332836519868,52.32289724063493,6.950333095676613,1069.1250788465554,arachide_florida
31,22,37,29.135487451945032,74.59396970266431,5.894020147298413,598.2687387387823,arachide_florida
42,15,56,34.85625922311034,61.35452969518744,6.881285239437619,742.8687211625195,arachide_florida
21,31,56,31.160172427236606,50.1126050236967,6.581379559363592,652.5179482961538,arachide_florida
27,35,47,30.919221622364354,77.86323085463552,5.592818073342405,1165.5279622218627,arachide_florida
46,22,58,33.60191389154754,59.24620554349365,7.126994142097816,1071.3942379672233,arachide_florida
29,16,28,32.32810292530004,55.84275393668847,7.386423866663965,517.4850375440275,arachide_florida
41,16,36,30.849601891964276,62.469047202261066,6.17919533028048,608.4998871966084,arachide_florida
45,28,48,34.243911372629995,64.11868143354646,5.692692584493645,905.064265487265,arachide_florida
44,17,25,28.93657276579361,54.21116115363616,6.866392916676189,1077.8492973926398,arachide_florida
46,21,47,25.716631452593273,67.59970011215248,6.873188444656085,1035.9571852842369,arachide_florida
29,16,27,31.330880653812894,56.19724853227565,6.647769393736551,739.064637029998,arachide_florida
33,22,33,27.5716135236606,75.1767306591266,7.366667546564095,937.8048788457895,arachide_florida
20,29,41,31.65848996998819,57.27449615643123,6.287605152929111,663.2584092834068,arachide_florida
40,26,27,26.856867849885365,78.93784097663118,6.680107928684496,951.0642383124493,arachide_florida
23,26,32,26.72662478227661,63.03627601710066,6.269475556881405,513.9889769609118,arachide_florida
34,19,48,27.579456439509027,58.91640599666596,6.514602260163702,678.6173817469125,arachide_florida
47,39,51,26.728775739412264,52.42220638428431,7.26215497422087,659.0575277247453,arachide_florida
28,26,56,31.549831280395523,58.363567861401094,6.584015574799833,851.8212391083796,arachide_florida
40,21,56,29.03892615399984,56.17307993348179,6.469562928484939,611.1653257820346,arachide_florida
31,31,32,31.143265960814546,68.95128632886771,6.750552303996953,737.9790279707241,arachide_florida
30,39,33,29.657801309632195,53.592091508291055,6.790169588928375,641.4470957848437,arachide_florida
20,24,43,33.74435814495958,61.24782173111734,5.666911885326966,815.4997765519963,arachide_florida
33,30,54,34.51506827935686,54.789947333123585,6.118019190288912,592.3459142683756,arachide_florida
45,38,26,31.51737353401049,72.76696916284403,5.669318996074963,1144.0160069655115,arachide_florida
36,21,25,34.51526121305899,73.580515254381,5.506238627636595,586.8402717063434,arachide_florida
40,17,35,31.673930207281238,53.60499907323416,5.655017910673866,589.23928977176,arachide_florida
25,16,51,27.164542258720026,74.17277436710945,7.394796945394639,689.4834955453174,arachide_florida
48,30,47,30.581333436574226,71.78483782288691,6.251411257940266,856.438685704682,arachide_florida
39,25,29,27.599508401809615,78.5091106145508,5.821130947527102,504.62914146772806,arachide_florida
21,37,37,29.33325600725276,79.00693967954687,6.962234990521691,954.6795476380828,arachide_florida
47,27,57,34.463544251439146,79.16240034991472,5.687105154165387,857.6510518181175,arachide_florida
31,15,34,32.65870117675319,59.246537280908925,5.524146980041191,984.4386412374346,arachide_florida
25,33,32,31.459053085699104,51.48001079473094,6.989840669854686,1004.0069210766583,arachide_florida
42,34,26,26.528770586165656,66.59495425543784,7.11912331359555,947.5396016096738,arachide_florida
30,34,30,29.11158423428212,61.20623334162942,7.444300672192998,677.4813834567066,arachide_florida
38,22,34,30.681540931855388,72.10690090498932,5.788426375311489,518.9778718808714,arachide_florida
30,30,45,32.266057899383796,54.49494791742224,7.318385926683673,1199.823914293891,arachide_florida
21,22,50,28.417731385073264,65.35086360263972,7.287850711315173,516.2609741711567,arachide_florida
23,35,45,27.542974073010683,75.36021511028639,5.532646171394258,609.5822082830038,arachide_florida
43,35,51,34.63587317665858,54.825773125692045,6.117998053011142,1119.0793100018848,arachide_florida
25,36,43,28.54990273290931,57.69010141876443,5.675686851343123,614.520767110502,arachide_florida
48,20,37,32.29043878545167,70.77937684138408,5.965086042134059,588.6297577424225,arachide_florida
29,21,51,27.599315074024414,51.37003557614069,6.784416547131076,996.9075027803348,arachide_florida
20,27,36,29.93804286392918,50.529682676204,6.818404057328025,931.5954582805819,arachide_florida
32,25,55,26.52719266457841,64.20366296516097,5.521166888795579,582.0137051876194,arachide_florida
22,38,28,32.792163962344134,51.567331792403515,6.195147227338918,781.6295256631563,arachide_florida
38,28,51,26.229193009317473,67.06955799949743,6.056507028976626,704.1047291686607,arachide_florida
32,16,59,32.68615721069014,77.3075247539386,6.484159102642885,847.1144394312328,arachide_florida
44,30,59,32.212941898951456,78.69382761196786,6.884296259679788,1123.7544187296019,arachide_florida
44,32,29,27.426651286731797,67.40684415508917,6.5631707805516175,603.0317912057105,arachide_florida
23,25,37,34.033216457891896,67.70846227874829,7.407966367305483,566.6272924824573,arachide_florida
39,31,40,25.208084561581494,67.76451490006833,6.2830742849181505,575.8807216085194,arachide_florida
26,29,26,33.28248611308124,61.56548625392712,5.857154977963141,678.9300367623584,arachide_florida
30,17,59,27.77176983309479,74.10480295724042,6.6108397210304135,1143.3297864197639,arachide_florida
45,25,55,34.612739392524006,69.48860853185676,5.612488690054788,1060.4220301531295,arachide_florida
39,38,48,26.881376319791077,51.70788990287754,6.688867296402958,542.9423296162993,arachide_florida
35,15,46,25.86586115622452,69.45182379844633,6.976615562927474,737.2570540778953,arachide_florida
44,16,56,25.556308111272084,79.62085506570168,6.288107675279451,651.0516783118786,arachide_florida
21,15,49,30.565851587266543,52.43821562807936,5.664720764964276,516.5223659341341,arachide_florida
27,18,30,34.47622681422611,56.25288236330334,6.222943933179721,984.0010217235063,arachide_florida
20,31,27,34.74093723647229,77.62997695473783,6.960461139801064,928.3442510677213,arachide_florida
46,19,55,25.710815988920473,79.40596626486193,5.997362136060912,1173.325026074138,arachide_florida
21,17,35,32.19749644546869,78.34196327296806,6.240332369023961,1062.4561912203956,arachide_florida
24,22,39,28.47359883998785,60.63910554532596,7.3509359356626955,813.5553644657609,arachide_florida
22,21,50,30.76544494162132,66.1660607275595,6.323490630769171,1097.9533053124624,arachide_florida
38,30,51,29.58307884454029,55.031164423647894,6.336227834425841,734.7654299137305,arachide_florida
47,25,54,28.289231197168597,58.73367145926245,7.318331425224333,663.5617474821652,arachide_florida
21,20,51,30.307593487596094,66.48237815270285,6.15497542056721,1119.5482740246832,arachide_florida
40,20,38,26.777259325362948,63.61592372239393,5.753049136432472,853.0228026296088,arachide_florida
25,24,49,30.655413194867336,67.2736976750647,6.05324663265246,1181.5784881741884,arachide_florida
38,35,57,26.179516960271904,74.70084348963782,6.261628995831458,703.4976856007736,arachide_florida
28,18,35,26.566344274637196,79.48298251367173,5.8877408919003535,633.3908628497053,arachide_florida
49,26,58,25.153589802632077,54.28913582472109,6.571039597279664,1069.9480683802444,arachide_florida
32,18,49,26.020266476018374,69.91949174663642,6.033585213040698,536.3979059131125,arachide_florida
37,34,49,25.56129132857101,66.42601227935432,7.132867284453964,1130.666912463721,arachide_florida
29,17,39,31.107625414760616,73.94227632604179,7.303948237608883,749.6643478949942,arachide_florida
27,30,44,33.849911607852455,59.032763263695884,6.141475784129613,971.2622711841963,arachide_florida
42,21,54,28.323927530171446,64.2277936595878,6.003256611329569,829.0280734184726,arachide_florida
31,33,35,33.63329055151897,72.59015368182037,7.182130917723171,683.0295065428337,arachide_florida
40,33,27,31.491425206289016,69.12529790301248,7.260919085821245,682.0171291243838,arachide_florida
35,22,29,34.5637798500144,72.60449309184527,5.7265727474188735,1027.378145650643,arachide_florida
21,39,49,30.381812571532095,66.51962365266499,6.73493816055138,588.288337558619,arachide_florida
37,35,53,28.602156234415414,69.51894847671748,6.473813679263606,1018.0871880261775,arachide_florida
25,21,27,33.78769114375325,52.307431478243835,6.834469131179801,722.0243207277949,arachide_florida
45,28,36,25.6809867467084,65.39810798706743,6.968846543542701,596.9496409776077,arachide_florida
33,39,37,30.98283926049596,62.55249617796214,5.780871727679221,778.2460002771865,arachide_florida
31,21,49,26.643325658778757,70.07032872903171,6.52475451526617,742.8446368000035,arachide_florida
23,24,44,32.40796146313859,54.66201794476043,7.354987079974579,566.3316118826652,arachide_florida
49,22,28,34.11042889905643,72.72695296477457,6.832556859941113,1006.6118182256818,arachide_florida
45,39,55,26.042503193355234,76.22025672271901,7.426412554575025,1053.3135524381541,arachide_florida
29,29,40,25.798884874239562,59.31730284565136,6.962414443931537,863.9665751678042,arachide_florida
20,24,31,31.864219418469464,79.43871428084918,5.710588364488689,944.785892475526,arachide_florida
48,30,37,27.357899516273047,67.79703431667556,7.146188315649086,1056.4504335848526,arachide_florida
44,22,53,30.94011844386813,66.81197050879376,7.040687952584859,1012.8924349013274,arachide_florida
51,22,31,31.288584603268863,60.461110453679055,7.122919559160001,638.2274943087771,arachide_47_16
42,34,39,29.23589116303535,61.397593639117105,7.089706852269975,667.5813978086334,arachide_47_16
48,41,60,33.71010081741159,60.30979468150257,7.07238173376915,1037.683403096033,arachide_47_16
44,20,44,31.233908855729723,57.04891585720947,7.167307590153254,659.8648574977653,arachide_47_16
41,27,49,27.414886002895763,70.24737156725871,6.1225431990391,674.6792395131516,arachide_47_16
42,28,30,30.408017230067617,60.95756459515989,6.944437276352964,678.5039052457537,arachide_47_16
30,28,55,28.4977546674257,55.23826784581836,6.6721817618934365,844.8875743179121,arachide_47_16
25,34,52,27.30139280564698,57.63520980765838,6.31199446356393,870.1149625324368,arachide_47_16
38,26,54,25.272507055791714,59.89261802007724,6.991242240996608,1146.5982929280517,arachide_47_16
26,25,51,31.05744524782036,62.39399979267106,6.743931596153134,632.2298991019605,arachide_47_16
45,26,37,25.60963826007761,66.91548617520218,6.955240487324996,737.3183406357307,arachide_47_16
53,40,33,26.39705715608788,65.18216312856553,6.240236937531887,732.217403351898,arachide_47_16
48,43,35,30.122506078270106,63.762133431521136,6.639940447562909,846.4451927653738,arachide_47_16
33,33,42,29.687824292103116,69.42030436923979,5.830766316354592,608.0455918235663,arachide_47_16
33,27,41,32.3794662065946,66.67013962251612,6.228103337185606,1134.1867922785566,arachide_47_16
43,36,58,25.60118580230494,64.67868732867744,7.0816169277905905,1166.5597637579485,arachide_47_16
53,29,43,31.855448342442735,64.60132771935406,6.2421989686768224,940.647286748205,arachide_47_16
32,23,41,31.566519170546382,69.58848150625155,7.044913532505296,1149.3169876148609,arachide_47_16
54,28,61,25.518028936791534,63.07592147818127,6.296570190449295,1213.1150456647329,arachide_47_16
26,36,37,28.570679673252897,70.08236589068787,6.659248091540002,1291.2212586293354,arachide_47_16
29,22,39,26.940336640457083,63.74560742401782,6.456800240687798,638.630938024655,arachide_47_16
39,20,42,32.122451585698094,72.46370211925634,6.618845267353896,610.1093614241314,arachide_47_16
51,40,55,32.142769836550386,70.9486939570066,5.9476192277039175,1213.6469792804614,arachide_47_16
47,39,64,28.926266756247436,63.24344877948499,7.196573629224744,1080.2073446613294,arachide_47_16
32,44,32,26.82465388225845,58.066665993891405,6.6684085999491005,639.8055011751175,arachide_47_16
28,29,61,33.40501726400457,70.86031320162071,5.801770902423094,1058.5530551592442,arachide_47_16
47,23,52,32.779796864044705,74.81934336678341,6.618591179965243,631.9865946084302,arachide_47_16
46,33,39,28.127809573744305,58.20067402722669,6.459542671343314,1039.2071145549132,arachide_47_16
34,29,53,32.04446079731484,73.3186562649081,7.0268606784704675,980.4699911086876,arachide_47_16
34,31,32,28.746261392287213,73.49879408570035,6.289185562252929,883.2221901012072,arachide_47_16
26,20,44,32.609993202414714,68.55206106784058,6.557419760215457,1149.59145779019,arachide_47_16
25,29,31,31.128371644070132,56.09888673334309,6.446928345289508,611.345155751912,arachide_47_16
37,30,43,33.70424667084301,60.1256997201587,7.171423140497787,1033.6375098105113,arachide_47_16
43,30,37,33.86218979840549,61.241276518209766,5.864974807413473,878.0959774707203,arachide_47_16
27,23,63,32.44835595568641,63.64649231537091,6.837544465071913,1042.2701465629834,arachide_47_16
31,40,47,27.891360839233645,55.70885308407597,6.4020702495991095,1183.577127445952,arachide_47_16
31,30,35,31.52951448399117,61.3346853533183,5.948632977948426,1061.419201719185,arachide_47_16
33,23,60,24.917659245060445,62.790933748187925,6.712816915549447,748.9616501955434,arachide_47_16
31,30,36,31.7103819667947,56.03616244829588,6.54507779699386,1245.6422739014106,arachide_47_16
30,37,33,25.846772393152417,58.85482564685765,6.0117117745983695,1124.9618504470068,arachide_47_16
40,41,56,30.593712005183438,67.9510873986098,6.275508250393405,1010.4698443278414,arachide_47_16
45,22,63,28.134461504748476,55.047837671684746,6.2227665781892885,1109.6617360872476,arachide_47_16
33,27,50,29.59613124240685,69.51026882555807,5.986746278092733,1022.0968632193049,arachide_47_16
37,29,58,27.018683316975594,60.35368781483889,6.139850362908455,704.8219978256814,arachide_47_16
42,44,33,29.939140013763314,74.7761459502249,6.303454311030892,712.4696404649237,arachide_47_16
41,29,35,26.599070103389273,73.97667189178111,6.809914432831141,660.9492310147406,arachide_47_16
42,34,32,28.797290641679155,62.318826231169446,6.303890503436831,721.8504529855063,arachide_47_16
48,20,58,26.723759166328968,74.812327416225,5.851663593528216,814.4665572198377,arachide_47_16
25,37,46,32.38095084349081,55.87458274407016,6.709390035831458,995.8631471553863,arachide_47_16
34,23,39,33.07388510793374,68.02206611566787,6.247063587547251,676.2277193054788,arachide_47_16
32,39,46,28.020950298518745,56.96670026104779,6.648789444446394,727.8316076690468,arachide_47_16
49,39,58,31.377553831032685,56.3160441914297,7.163912958915953,957.42046798254,arachide_47_16
26,38,30,32.7628508123703,65.73300545628734,6.32602237214304,861.7721738503712,arachide_47_16
42,41,52,29.644857141001705,74.75100433686184,6.488828524923966,1234.265267588928,arachide_47_16
32,28,46,28.924525655933422,67.16845292209702,6.323104656526516,633.8982507905883,arachide_47_16
53,27,58,25.019137690635084,61.87010452487317,6.2472380065221795,1249.7517492371526,arachide_47_16
43,44,44,24.55391634867865,57.91411782275234,6.219028905140538,655.980909726033,arachide_47_16
35,28,49,28.63414657981597,66.01656321646668,6.513339616140637,995.9614452072847,arachide_47_16
52,38,38,25.69570037296258,72.52119212377838,7.107113661156216,979.2255708163899,arachide_47_16
30,27,50,31.62473022273501,60.71541656701471,6.479347687838674,1258.7031819092945,arachide_47_16
27,44,55,29.346167717412133,62.966870437186415,5.926370200057728,942.2234415964665,arachide_47_16
51,21,62,28.036290969754752,57.59895159118951,6.329825030194286,1078.8717867092776,arachide_47_16
25,26,56,32.63740961194156,56.40054816485429,6.064646271171635,963.6881733257756,arachide_47_16
50,44,32,33.53799029217733,61.21840998646381,6.209251478078941,878.0863602715278,arachide_47_16
48,44,45,26.529205552450435,66.41708993284138,6.584624017016303,706.1498281711839,arachide_47_16
28,42,58,25.518554778633696,68.85275313305291,7.111191427654466,823.6438274171575,arachide_47_16
37,30,31,31.880133669145106,66.90852840473548,5.813209596312544,669.0429319311182,arachide_47_16
35,27,35,25.022323837481565,57.110187423217965,6.256867146665924,1036.4182890850816,arachide_47_16
27,44,43,32.29974089560418,68.8641450335915,6.215750116902006,686.606382764406,arachide_47_16
29,28,52,27.264678203782466,58.8074974711844,5.816245611495921,840.6621991340472,arachide_47_16
34,44,58,33.16734909059609,64.48805638720995,6.464957136408873,980.2224792746906,arachide_47_16
42,28,40,31.185645502417355,61.74260020242749,6.837456426898179,946.6205436485928,arachide_47_16
36,36,62,30.33153458534507,68.06051449528736,6.798259375905078,817.259241798779,arachide_47_16
37,24,35,31.07826709923839,74.38659826209529,6.919490715421123,1017.8919991227406,arachide_47_16
30,26,58,28.207791203069615,67.47623854068216,6.52210484622843,1001.7768484479784,arachide_47_16
50,30,42,27.201063146569872,66.47236110628614,5.859572967125639,1118.4044032203424,arachide_47_16
48,41,51,27.050359631595185,58.12665034876533,6.283909554147016,791.3154100085737,arachide_47_16
35,32,58,29.07325950839892,60.82518166786442,6.0185435836833845,892.4645193531744,arachide_47_16
28,39,57,24.2994357660239,65.59477287074529,6.65806863780765,763.3844464692713,arachide_47_16
40,39,41,28.438763050430303,57.20270405917708,7.106792504620187,836.143105206014,arachide_47_16
35,37,50,32.42447142257415,69.10791542133872,5.998692599597504,1203.8702699589887,arachide_47_16
37,24,57,25.63768872991332,59.11302833791807,6.903462587215837,1151.1302282374036,arachide_47_16
28,43,62,25.705790898299647,73.2482145657176,6.425714143202994,712.0688668268147,arachide_47_16
28,25,56,29.95588200319983,62.85739473593662,6.845256645007545,1036.8208356306764,arachide_47_16
34,38,33,28.764185339353226,57.61608630958641,6.8151027333001535,1247.1137647764424,arachide_47_16
32,39,38,27.633542254760247,66.03069309644661,6.620746904970391,885.353054095677,arachide_47_16
46,33,40,28.928459394079,71.90975394085758,6.571594303406222,925.4088022927554,arachide_47_16
35,29,59,24.291716442945766,59.37780244809617,6.130666396651593,1295.5442691496746,arachide_47_16
25,39,55,31.233581308150153,64.31120565368141,6.58664685990136,999.4750004163866,arachide_47_16
37,26,59,29.82064643117929,62.607072353042206,6.992525466172054,966.6037333601487,arachide_47_16
51,24,39,24.89093850784534,68.28432552793984,6.004300451018975,851.888438086211,arachide_47_16
40,28,30,28.598976136013185,61.49088724499978,6.296971509836467,683.0926057938987,arachide_47_16
37,29,55,31.703478037278693,56.471193351970726,6.237147331065058,1013.3277715081485,arachide_47_16
51,40,42,25.88057902844186,71.03820965011491,6.4523802675078255,1026.90577797495,arachide_47_16
48,33,57,33.84541939374901,63.527158430203414,6.627632458810586,711.0266892062449,arachide_47_16
44,36,45,27.088212115432846,70.11477387281353,7.0905448529740625,1205.1244673477727,arachide_47_16
42,25,43,28.487191452244105,58.86286345597044,6.67367480960014,1231.646333492839,arachide_47_16
38,44,51,25.967402525750497,74.92773066198885,6.6135171644546515,1109.5948423502946,arachide_47_16
51,23,49,32.82459193091431,64.71154743407764,6.381570117198415,709.146243851907,arachide_47_16
53,42,55,26.435459845492886,61.27351933952293,6.37392177384147,864.1351002314975,arachide_47_16
41,35,58,31.27583058955755,64.4226872383163,6.2152298404315145,1160.2758187372065,arachide_47_16
51,21,33,24.922815281107425,69.08707104258886,6.076334158111886,620.4042135136294,arachide_47_16
31,42,40,33.53575851177354,70.03335119769926,6.794496987734947,1028.5889493645564,arachide_47_16
34,31,60,32.96656986891669,55.62881687099234,5.871652165589264,669.945190852012,arachide_47_16
41,38,43,29.651623569671337,55.605678607094106,6.732019100643149,1259.7842143579571,arachide_47_16
35,25,31,28.061475703254676,66.93680043563812,6.568803141862951,699.326312708545,arachide_47_16
31,31,33,25.41840909312504,72.03102860729899,6.081555269443844,1191.513081096503,arachide_47_16
43,22,36,27.571038517241412,56.330671098348965,5.9992075647880885,933.8984131885508,arachide_47_16
35,24,36,32.92208767802952,58.82933214102081,6.750444483335828,666.1269758058284,arachide_47_16
36,43,48,28.540378839828158,55.44193267783551,6.7290130214770985,1148.472073709395,arachide_47_16
53,28,48,29.381988863548088,65.7352003038986,6.18033893969039,951.264553676798,arachide_47_16
29,41,39,27.39670442586713,55.06646077364518,6.167077177655159,933.0248526637797,arachide_47_16
47,20,39,30.529656350987196,64.56319155117129,6.441782330651721,1292.2947552143246,arachide_47_16
34,21,39,28.36029238150497,59.43088594096878,5.863705140798602,1016.0058581279668,arachide_47_16
40,30,37,24.84014050119381,57.45541378174175,6.1409770959591095,1143.072119596831,arachide_47_16
41,26,40,29.895548082396115,60.20079520707496,6.959317278469641,1142.5906831128632,arachide_47_16
41,41,30,26.08526298109501,56.28814903731124,6.81758622139001,945.734481920824,arachide_47_16
27,39,39,33.51196157692323,62.25936041347006,6.227042860706203,980.1592706258334,arachide_47_16
28,23,38,28.735254887527176,56.33819244143641,6.589207250139448,989.2300516073344,arachide_47_16
48,22,37,32.88790194568568,63.51788019325182,6.812336637143039,717.8297868732218,arachide_47_16
48,38,45,25.97798295668909,63.77614422134452,6.678293808680143,789.8084888360574,arachide_47_16
34,36,45,31.772588313714188,55.36181069043812,7.096542725752704,830.7932727862122,arachide_47_16
53,35,58,24.251830430454277,74.3885962165258,6.950854991613435,1234.9062006248162,arachide_47_16
41,41,63,33.492934586081475,56.955175496381926,6.487898170339053,1164.4947278773193,arachide_47_16
36,42,32,30.97591368220831,60.82499311217549,6.24352974287278,1158.0449088048294,arachide_47_16
39,21,41,28.446691468642573,56.368417148627984,6.51168923219598,1245.0389998269134,arachide_47_16
42,36,35,29.46497904405262,72.97287074290168,5.936347150212042,1081.9986278448255,arachide_47_16
51,39,42,25.466847798527134,71.17449123931861,6.509041406720978,1116.1320733068642,arachide_47_16
40,41,35,24.69924137807664,58.46951258127915,6.059310697346812,1252.9311131920783,arachide_47_16
37,30,48,29.201461607419578,55.74211257057299,6.276573337543991,1032.5704315618698,arachide_47_16
41,31,44,25.7900483005497,62.80145088230698,6.025025189063304,1036.9709558718544,arachide_47_16
28,26,30,32.69773163783218,63.53581750207981,6.125281692849372,979.3571465309942,arachide_47_16
49,35,53,26.409628713423842,69.97289342712459,6.272661425188154,947.3948750048564,arachide_47_16
34,28,50,30.427278442225216,55.29272981583547,7.03152035822566,1164.7544569496208,arachide_47_16
31,32,45,33.2857577775296,57.07875397259835,6.35257175400393,894.8908199567477,arachide_47_16
32,23,45,26.9447557411921,72.44943167122469,5.978225144300256,1239.5012376049092,arachide_47_16
27,37,49,30.6889536772713,59.26094424741572,6.903304071525563,1191.2771921123947,arachide_47_16
36,42,32,33.348424035818,74.91912981948286,7.191959128575797,835.3951411029466,arachide_47_16
49,41,43,32.58014883327011,73.53702181724017,6.247673495954295,946.7790007846064,arachide_47_16
46,39,54,27.454663688689326,61.38115695886194,6.85356916762162,751.6165057941271,arachide_47_16
53,25,55,30.809410331057066,64.78973475551598,5.891493337977541,888.8616862710435,arachide_47_16
50,20,51,31.04527800049557,56.244948780289484,5.900239860700696,1295.4790438994924,arachide_47_16
41,23,64,29.881607628424874,57.62683432286157,5.927152417868388,1196.5754797466548,arachide_47_16
39,21,44,32.46940662348526,57.240148057904634,5.831050784660918,862.663646467823,arachide_47_16
40,25,56,27.42196115948877,61.8035487331173,6.557662623780652,808.9403672576614,arachide_47_16
38,20,57,28.472741041578047,73.58145383375764,6.775796720294879,1111.8931867495164,arachide_47_16
42,41,49,27.224644360529922,55.55446607259073,6.534630612553057,1017.159130359865,arachide_47_16
46,24,43,30.645650417189287,60.79277337424357,6.205255051308752,785.3177815723037,arachide_47_16
26,44,52,26.115585914525706,59.20444459768805,7.192664073629752,927.2190006648548,arachide_47_16
36,38,38,30.825431959554436,72.07026661889581,6.4874333005261855,1002.503363723856,arachide_47_16
38,41,29,33.01953940994014,69.94069335216362,6.661424995551821,679.5113155987083,arachide_sodepa
42,30,61,35.179827454749685,45.64237681074777,7.376869114646887,499.9466196034628,arachide_sodepa
41,34,42,34.94737429249034,59.685006072636796,7.714859542209032,506.8743835370475,arachide_sodepa
22,20,52,35.22226583484886,61.9411784203122,7.42507612161328,983.9673341149372,arachide_sodepa
